datetime_noaa,wave_height_m_noaa,wave_dir_deg_noaa,wave_period_s_noaa,wind_speed_ms_noaa,wind_dir_deg_noaa,max_wave_height_12h_m_noaa,datetime_hour,datetime_era5,wave_height_m_era5,wave_dir_deg_era5,wave_period_s_era5,wind_speed_ms_era5,wind_dir_deg_era5,max_wave_height_12h_m_era5,wave_factor,max_wave_factor,period_factor,wind_factor,total_score,risk_level,wave_factor_noaa,max_wave_factor_noaa,period_factor_noaa,wind_factor_noaa,total_score_noaa,risk_level_noaa,wave_factor_era5,max_wave_factor_era5,period_factor_era5,wind_factor_era5,total_score_era5,risk_level_era5,same_risk_level,score_diff_era5_minus_noaa
2022-06-03 16:40:00,0.208116800093972,23.313288445242904,2.0952887500000075,2.524945,245.483325965446,0.208116800093972,2022-06-03 16:00:00,2022-06-03 16:00:00,0.2565527,133.74302999999998,2.5970278,6.368458,152.86969,0.2565527,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-03 17:40:00,0.2189697350715019,15.75275121207028,2.355497500000004,2.242241874999999,221.3833571772176,0.2189697350715019,2022-06-03 17:00:00,2022-06-03 17:00:00,0.29918432,137.0446,2.6145449,6.494106,138.36501999999996,0.29918432,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-03 18:40:00,0.2175299223341696,17.78214877219068,2.218120000000005,2.331249666666667,234.3892666253041,0.2189697350715019,2022-06-03 18:00:00,2022-06-03 18:00:00,0.31667852,136.8084,2.70018,6.402479,127.43453999999996,0.31667852,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-03 19:40:00,0.2047354302252096,11.406231357463412,2.232413750000004,2.39440916666667,222.08743962382675,0.2189697350715019,2022-06-03 19:00:00,2022-06-03 19:00:00,0.31481028,135.9459,2.8948069,5.5583777,111.99765000000002,0.31667852,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-03 20:40:00,0.2473046472236677,358.5379799993725,2.563454999999995,2.295659630952384,215.8686212078821,0.2473046472236677,2022-06-03 20:00:00,2022-06-03 20:00:00,0.30292082,135.40755,3.0354948,5.2826858,90.14828,0.31667852,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-03 21:40:00,0.2728892294447265,359.5738188268267,2.846711583333327,2.375810064142041,226.05486872595625,0.2728892294447265,2022-06-03 21:00:00,2022-06-03 21:00:00,0.2929001,131.56213000000002,3.1503248,5.8572564,77.53032999999999,0.31667852,0.0,0.0,0.0,2.0,2.0,Low,0.5,0.0,0.0,1.0,1.5,Low,0.0,0.0,0.0,2.0,2.0,Low,True,0.5
2022-06-03 22:40:00,0.2809411632529598,0.3125519752790637,2.559002499999992,3.017548750000004,212.34844640580147,0.2809411632529598,2022-06-03 22:00:00,2022-06-03 22:00:00,0.3015623,112.10976,3.2064886,7.2482944,49.72192000000001,0.31667852,0.0,0.0,0.0,2.0,2.0,Low,0.5,0.0,0.0,1.0,1.5,Low,0.0,0.0,0.0,2.0,2.0,Low,True,0.5
2022-06-03 23:40:00,0.4148239270833337,351.6738630307697,2.822218750000001,5.244400000000012,313.91284139171614,0.4148239270833337,2022-06-03 23:00:00,2022-06-03 23:00:00,0.4588399,26.3732,3.4339242,9.6346035,3.6186500000000015,0.4588399,1.0,0.0,0.0,3.0,4.0,Moderate,0.5,0.0,0.0,2.0,2.5,Low,0.0,0.0,0.0,3.0,3.0,Moderate,False,0.5
2022-06-04 00:40:00,0.6602623437499999,354.736688365512,3.8499337499999946,4.762465000000013,306.8701151739267,0.6602623437499999,2022-06-04 00:00:00,2022-06-04 00:00:00,0.7350545,15.530820000000006,3.902185,10.644548,32.59012000000001,0.7350545,2.0,0.0,0.0,3.0,5.0,Moderate,1.5,0.0,0.0,1.0,2.5,Low,1.0,0.0,0.0,3.0,4.0,Moderate,False,1.5
2022-06-04 01:40:00,0.8060895350939855,5.778694665944386,4.5374737500000055,4.574236250000002,298.198432278203,0.8060895350939855,2022-06-04 01:00:00,2022-06-04 01:00:00,0.9347205,25.007049999999992,4.4928885,9.048865,33.86532999999997,0.9347205,3.0,0.0,0.0,3.0,6.0,Moderate,2.5,0.0,0.5,1.0,4.0,Moderate,2.0,0.0,0.0,3.0,5.0,Moderate,True,1.0
2022-06-04 02:40:00,0.825960144389374,349.9774430521447,4.413207499999976,5.6467050000000025,294.40850564122627,0.825960144389374,2022-06-04 02:00:00,2022-06-04 02:00:00,0.9923496,26.830870000000004,4.824921,8.267477,31.735079999999986,0.9923496,3.0,0.0,0.5,3.0,6.5,Moderate,2.5,0.0,0.0,2.0,4.5,Moderate,2.0,0.0,0.5,3.0,5.5,Moderate,True,1.0
2022-06-04 03:40:00,0.9424847965723828,359.5006263901584,4.952514499999993,5.5104400000000044,299.81052557120324,0.9424847965723828,2022-06-04 03:00:00,2022-06-04 03:00:00,0.9752798,27.47913,5.0507145,7.608327,30.81635,0.9923496,3.0,0.0,0.5,2.0,5.5,Moderate,2.5,0.0,0.5,2.0,5.0,Moderate,2.0,0.0,0.5,2.0,4.5,Moderate,True,-0.5
2022-06-04 04:40:00,1.1854989989177536,1.8208546469289784,6.120224999999993,5.70892625000001,282.57781662997525,1.1854989989177536,2022-06-04 04:00:00,2022-06-04 04:00:00,0.93002224,27.858150000000023,5.2009716,6.512868,30.15503000000001,0.9923496,3.0,0.0,0.5,2.0,5.5,Moderate,3.5,0.0,1.5,2.0,7.0,High,2.0,0.0,0.5,2.0,4.5,Moderate,False,-2.5
2022-06-04 05:40:00,1.0135513474062214,1.893782447826425,5.776992499999981,5.677467500000005,294.2355834195615,1.1854989989177536,2022-06-04 05:00:00,2022-06-04 05:00:00,0.8767781,27.978999999999985,5.23874,5.0994916,28.699250000000006,0.9923496,3.0,0.0,0.5,2.0,5.5,Moderate,3.5,0.0,1.5,2.0,7.0,High,2.0,0.0,0.5,2.0,4.5,Moderate,False,-2.5
2022-06-04 06:40:00,0.8724989370823735,0.3991245666391592,5.0745349999999965,4.365772500000007,300.537571047177,1.1854989989177536,2022-06-04 06:00:00,2022-06-04 06:00:00,0.82494307,27.869140000000016,5.247978,4.172073,23.328599999999994,0.9923496,3.0,0.0,0.5,1.0,4.5,Moderate,2.5,0.0,0.5,1.0,4.0,Moderate,2.0,0.0,0.5,1.0,3.5,Moderate,True,-0.5
2022-06-04 07:40:00,0.6930708484848479,10.97172749571024,4.751586250000006,3.6966806250000057,297.0060447787032,1.1854989989177536,2022-06-04 07:00:00,2022-06-04 07:00:00,0.7746744,27.693359999999984,5.243902,3.4057064,11.226200000000006,0.9923496,3.0,0.0,0.5,1.0,4.5,Moderate,1.5,0.0,0.5,1.0,3.0,Moderate,2.0,0.0,0.5,1.0,3.5,Moderate,True,0.5
2022-06-04 08:40:00,0.6629364734848494,16.085062058641427,4.7943987500000125,3.392648571428573,309.8588873205026,1.1854989989177536,2022-06-04 08:00:00,2022-06-04 08:00:00,0.7258148,27.46265,5.23086,2.867522,11.0899,0.9923496,2.0,0.0,0.5,1.0,3.5,Moderate,1.0,0.0,0.5,1.0,2.5,Low,1.0,0.0,0.5,1.0,2.5,Low,True,0.0
2022-06-04 09:40:00,0.564769562500002,23.879499309096445,4.791003249999992,2.7150677040229856,318.6838660970523,1.1854989989177536,2022-06-04 09:00:00,2022-06-04 09:00:00,0.6788349,27.072569999999985,5.2107534,3.0292518,39.757000000000005,0.9923496,2.0,0.0,0.5,1.0,3.5,Moderate,1.0,0.0,0.5,1.0,2.5,Low,1.0,0.0,0.5,1.0,2.5,Low,True,0.0
2022-06-04 10:40:00,0.5085134931033027,21.972389321098547,4.663033749999986,2.571303704545453,319.18763635763503,1.1854989989177536,2022-06-04 10:00:00,2022-06-04 10:00:00,0.62950563,26.73750000000001,5.183854,2.7581913,59.16042999999999,0.9923496,2.0,0.0,0.5,1.0,3.5,Moderate,1.0,0.0,0.5,1.0,2.5,Low,1.0,0.0,0.5,1.0,2.5,Low,True,0.0
2022-06-04 11:40:00,0.5287892330022936,25.82107660573132,4.7576919999999845,2.508132608428029,316.8942981201351,1.1854989989177536,2022-06-04 11:00:00,2022-06-04 11:00:00,0.58706665,26.06729999999999,5.150705,3.3222816,70.82263,0.9923496,2.0,0.0,0.5,1.0,3.5,Moderate,1.0,0.0,0.5,1.0,2.5,Low,1.0,0.0,0.5,1.0,2.5,Low,True,0.0
2022-06-04 12:40:00,0.478769463441787,23.48919537932551,4.370804499999989,2.2442402334280334,308.88808579948784,1.1854989989177536,2022-06-04 12:00:00,2022-06-04 12:00:00,0.55151844,24.24896000000001,5.110763,4.2247066,75.00374,0.9923496,2.0,0.0,0.5,1.0,3.5,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.5,1.0,2.5,Low,True,1.5
2022-06-04 13:40:00,0.445218546934682,24.40342497007407,4.091461249999996,2.3205913604312367,305.11823701766366,1.1854989989177536,2022-06-04 13:00:00,2022-06-04 13:00:00,0.51800585,21.694500000000005,5.063757,4.901031,78.44945000000001,0.9923496,2.0,0.0,0.5,1.0,3.5,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.5,1.0,2.5,Low,True,1.5
2022-06-04 19:40:00,0.2818667268024378,13.813263370487448,2.9064087500000007,2.046427552083336,238.30012996927096,0.6629364734848494,2022-06-04 19:00:00,2022-06-04 19:00:00,0.3341565,9.663819999999989,4.6165175,4.3687167,112.02728000000002,0.7258148,1.0,0.0,0.5,1.0,2.5,Low,0.5,0.0,0.0,1.0,1.5,Low,0.5,0.0,0.5,1.0,2.0,Low,True,0.5
2022-06-04 20:40:00,0.3273115983918943,7.539793280220351,2.907470624999989,2.189014999999999,240.47639696337268,0.564769562500002,2022-06-04 20:00:00,2022-06-04 20:00:00,0.31833982,9.224330000000007,4.5545673,4.7592773,135.28595,0.6788349,1.0,0.0,0.5,1.0,2.5,Low,0.5,0.0,0.0,1.0,1.5,Low,0.5,0.0,0.5,1.0,2.0,Low,True,0.5
2022-06-04 21:40:00,0.3156054571248481,19.16523613404513,2.852350312499999,2.2745596130952404,236.79813758611945,0.5287892330022936,2022-06-04 21:00:00,2022-06-04 21:00:00,0.31066656,9.861569999999972,4.4681625,4.827134,153.78850999999997,0.62950563,1.0,0.0,0.0,1.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.5,0.0,0.0,1.0,1.5,Low,True,0.5
2022-06-04 22:40:00,0.3050689275643349,18.51634257197321,2.8519724999999982,2.16429125,241.80726905102824,0.5287892330022936,2022-06-04 22:00:00,2022-06-04 22:00:00,0.29751205,11.322799999999972,2.7854452,5.596183,156.28598,0.58706665,1.0,0.0,0.0,2.0,3.0,Moderate,0.0,0.0,0.0,1.0,1.0,Low,0.5,0.0,0.0,2.0,2.5,Low,True,1.5
2022-06-04 23:40:00,0.3177441250194533,11.955553921712976,2.886027500000001,2.147864999999998,242.3203629214956,0.478769463441787,2022-06-04 23:00:00,2022-06-04 23:00:00,0.29829502,137.52252,2.7327332,5.75143,156.97351000000003,0.55151844,0.0,0.0,0.0,2.0,2.0,Low,0.5,0.0,0.0,1.0,1.5,Low,0.0,0.0,0.0,2.0,2.0,Low,True,0.5
2022-06-05 00:40:00,0.3413138428030308,10.643832872332212,3.1131849999999948,2.224392895833333,225.41585958846755,0.445218546934682,2022-06-05 00:00:00,2022-06-05 00:00:00,0.29206562,123.62473,2.7040138,5.5525594,151.90134,0.51800585,0.0,0.0,0.0,2.0,2.0,Low,0.5,0.0,0.0,1.0,1.5,Low,0.0,0.0,0.0,2.0,2.0,Low,True,0.5
2022-06-05 01:40:00,0.2521804289811064,21.97933006209587,2.709727500000004,2.171625723214284,216.85839914850897,0.3413138428030308,2022-06-05 01:00:00,2022-06-05 01:00:00,0.28090906,126.32750999999996,2.6882286,5.4093986,150.18315,0.48668575,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-05 02:40:00,0.2631885328188452,16.925993762306234,2.679960000000004,2.07834645833333,211.3431287309935,0.3413138428030308,2022-06-05 02:00:00,2022-06-05 02:00:00,0.27634478,125.23431,2.681425,5.5229273,145.00239999999997,0.4548955,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-05 04:40:00,0.1752435870306582,15.248226126724887,2.079070138888892,2.588042500000006,211.6238439867849,0.3413138428030308,2022-06-05 04:00:00,2022-06-05 04:00:00,0.28006363,123.42696999999998,2.6882286,5.0718813,130.54967999999997,0.3880272,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 02:40:00,0.1349527005831379,11.298738700528304,1.957776701388892,2.552698,194.13421764430177,0.1349527005831379,2022-06-06 02:00:00,2022-06-06 02:00:00,0.20325136,143.77956,2.7137527,5.493767,149.43002,0.23137951,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 03:40:00,0.1279996525380339,7.568791173581076,1.9928823263888884,2.5732717500000053,186.8477513924312,0.1349527005831379,2022-06-06 03:00:00,2022-06-06 03:00:00,0.20412636,148.65776,2.7132044,5.727482,158.09055,0.23137951,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 04:40:00,0.1527968442145704,10.767605074170092,2.030886250000003,2.4676890902777786,190.9123641134203,0.1527968442145704,2022-06-06 04:00:00,2022-06-06 04:00:00,0.20952177,153.5799,2.6800108,5.583386,163.00584000000003,0.23137951,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 11:40:00,0.1318681658644022,30.514251936033133,2.356542767857144,2.094358666666668,38.255869255043365,0.1527968442145704,2022-06-06 11:00:00,2022-06-06 11:00:00,0.41192055,152.43578000000002,2.7343273,7.307623,138.14634999999998,0.41192055,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 12:40:00,0.1625176799873738,29.6790378429514,2.437163392857149,2.1702537499999988,110.28314470158818,0.1625176799873738,2022-06-06 12:00:00,2022-06-06 12:00:00,0.47885227,151.57330000000002,2.9603734,7.892166,145.90499999999997,0.47885227,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 13:40:00,0.1688903177350429,51.47783776284956,2.5311837500000056,2.124439999999998,41.28353117294199,0.1688903177350429,2022-06-06 13:00:00,2022-06-06 13:00:00,0.5309105,152.50170000000003,3.2497897,7.6975346,154.25442499999997,0.5309105,1.0,0.0,0.0,2.0,3.0,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.0,2.0,3.0,Moderate,False,2.0
2022-06-06 14:40:00,0.1899024305555557,38.16512748171942,2.515280000000006,2.472217499999997,72.88465180464834,0.1899024305555557,2022-06-06 14:00:00,2022-06-06 14:00:00,0.55249166,154.155235,3.4143863,7.784167,163.98221,0.55249166,1.0,0.0,0.0,2.0,3.0,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.0,2.0,3.0,Moderate,False,2.0
2022-06-06 15:40:00,0.18651096875,10.07110497424918,2.64000125,2.6035870833333314,50.72145622995197,0.1899024305555557,2022-06-06 15:00:00,2022-06-06 15:00:00,0.55161667,156.2043,3.5932484,7.616659,171.96537999999998,0.55249166,1.0,0.0,0.0,2.0,3.0,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.0,2.0,3.0,Moderate,False,2.0
2022-06-06 16:40:00,0.1778464793496945,17.329863624610823,2.670744999999996,2.013770250000001,115.22686333361082,0.1899024305555557,2022-06-06 16:00:00,2022-06-06 16:00:00,0.5265355,157.53372000000002,3.6486626,7.031935,178.91269999999997,0.55249166,1.0,0.0,0.0,2.0,3.0,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.0,2.0,3.0,Moderate,False,2.0
2022-06-06 17:40:00,0.1846855278570759,9.497557423964963,2.6160825,1.981265625000004,212.84563021291825,0.1899024305555557,2022-06-06 17:00:00,2022-06-06 17:00:00,0.4886222,158.29182000000003,3.721085,6.2495475,166.46132,0.55249166,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,0.0,0.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,2.0
2022-06-06 18:40:00,0.1924903546477283,29.02505562365633,2.4677862500000045,2.1301956250000016,226.5359383231992,0.1924903546477283,2022-06-06 18:00:00,2022-06-06 18:00:00,0.45756245,159.68716,3.7581196,6.2604074,160.9819,0.55249166,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 19:40:00,0.1803939931932104,6.643264394870869,2.5757462500000026,2.113560625000004,188.8884393622947,0.1924903546477283,2022-06-06 19:00:00,2022-06-06 19:00:00,0.4378767,162.30754000000002,3.7180676,6.205102,160.42786,0.55249166,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 20:40:00,0.2015393799393873,10.669800121872925,2.7286612499999934,2.3009621250000016,163.19272146338574,0.2015393799393873,2022-06-06 20:00:00,2022-06-06 20:00:00,0.4231491,165.14216999999996,3.642353,6.383582,164.85100999999997,0.55249166,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 21:40:00,0.1922752402000793,7.119426208217874,2.70628125,2.377354416666671,163.2857399077077,0.2015393799393873,2022-06-06 21:00:00,2022-06-06 21:00:00,0.4219823,168.82828999999998,3.5422235,6.8543396,167.56848000000002,0.55249166,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-06 22:40:00,0.2053532005268236,14.649230397227711,2.8488912499999963,2.376534479166668,155.47748061226173,0.2053532005268236,2022-06-06 22:00:00,2022-06-06 22:00:00,0.3929639,169.32271000000003,3.5427718,5.7169843,174.44185,0.55249166,0.0,0.0,0.0,2.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,2.0,2.0,Low,True,1.0
2022-06-07 16:40:00,0.353112169582732,26.83394533236958,3.062392916666661,2.1738039079670344,245.0221719616411,0.353112169582732,2022-06-07 16:00:00,2022-06-07 16:00:00,0.71212626,15.135530000000015,3.9344916,7.2566466,5.032960000000003,0.71212626,2.0,0.0,0.0,2.0,4.0,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.0,2.0,3.0,Moderate,False,2.0
2022-06-07 17:40:00,0.3890471475946047,27.8818128440937,3.431555500000002,2.0528947898983056,273.6955056260361,0.3890471475946047,2022-06-07 17:00:00,2022-06-07 17:00:00,0.71614695,14.761959999999988,4.046815,6.881134,0.2604999999999791,0.71614695,2.0,0.0,0.0,2.0,4.0,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.5,0.0,0.0,2.0,3.5,Moderate,False,2.5
2022-06-07 18:40:00,0.4007299499210155,21.087582188094643,3.570661990740739,1.897460154744248,264.26709209520584,0.4007299499210155,2022-06-07 18:00:00,2022-06-07 18:00:00,0.70810556,14.745479999999986,4.2848816,6.7145596,4.54892000000001,0.71614695,2.0,0.0,0.0,2.0,4.0,Moderate,0.0,0.0,0.0,0.0,0.0,Low,1.5,0.0,0.0,2.0,3.5,Moderate,False,3.5
2022-06-07 19:40:00,0.4520190460407656,24.031002351474285,4.036969999999997,2.2140838469340083,247.1062529937194,0.4520190460407656,2022-06-07 19:00:00,2022-06-07 19:00:00,0.68695307,15.415700000000015,4.333895,6.178669,10.68488000000002,0.71614695,2.0,0.0,0.0,2.0,4.0,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.0,2.0,3.0,Moderate,False,2.0
2022-06-07 20:40:00,0.6752082500000018,28.54595046716741,4.7713875,2.616040912356321,251.4140216117463,0.6752082500000018,2022-06-07 20:00:00,2022-06-07 20:00:00,0.6598568,16.404539999999997,4.375907,4.903119,12.023900000000026,0.71614695,2.0,0.0,0.0,1.0,3.0,Moderate,1.0,0.0,0.5,1.0,2.5,Low,1.0,0.0,0.0,1.0,2.0,Low,True,-0.5
2022-06-07 21:40:00,0.6201231742424258,22.572941508410224,4.629592499999999,2.5114821921182275,233.64969389722228,0.6752082500000018,2022-06-07 21:00:00,2022-06-07 21:00:00,0.6329355,17.168119999999988,4.4389243,4.3553753,7.984440000000006,0.71614695,2.0,0.0,0.0,1.0,3.0,Moderate,1.0,0.0,0.5,1.0,2.5,Low,1.0,0.0,0.0,1.0,2.0,Low,True,-0.5
2022-06-07 22:40:00,0.6670554659090919,15.419004321930856,4.774930000000003,2.4410200000000044,244.69815280912584,0.6752082500000018,2022-06-07 22:00:00,2022-06-07 22:00:00,0.60461617,17.733949999999993,4.5363684,3.3478503,10.250499999999988,0.71614695,2.0,0.0,0.5,1.0,3.5,Moderate,1.0,0.0,0.5,1.0,2.5,Low,1.0,0.0,0.5,1.0,2.5,Low,True,0.0
2022-06-07 23:40:00,0.5411594709595976,20.750276091500723,4.611541250000001,2.402696363636368,246.64489096281253,0.6752082500000018,2022-06-07 23:00:00,2022-06-07 23:00:00,0.58276415,18.151430000000005,4.607263,3.4389665,14.24984999999998,0.71614695,2.0,0.0,0.5,1.0,3.5,Moderate,1.0,0.0,0.5,1.0,2.5,Low,1.0,0.0,0.5,1.0,2.5,Low,True,0.0
2022-06-08 00:40:00,0.4728014267676774,14.93862691453569,4.39841999999999,2.2750643706896576,241.41582806845133,0.6752082500000018,2022-06-08 00:00:00,2022-06-08 00:00:00,0.56144667,18.409400000000005,4.6357083,3.3377867,20.37729999999999,0.71614695,2.0,0.0,0.5,1.0,3.5,Moderate,0.5,0.0,0.0,1.0,1.5,Low,1.0,0.0,0.5,1.0,2.5,Low,True,1.0
2022-06-08 01:40:00,0.4811265189393954,23.758360308918213,4.602707499999988,2.387623288793107,236.5734276415474,0.6752082500000018,2022-06-08 01:00:00,2022-06-08 01:00:00,0.5394349,18.563199999999995,4.646426,3.464991,25.51654000000002,0.71614695,2.0,0.0,0.5,1.0,3.5,Moderate,0.0,0.0,0.5,1.0,1.5,Low,1.0,0.0,0.5,1.0,2.5,Low,True,1.0
2022-06-08 02:40:00,0.4461860359768902,33.58810564036787,4.251464999999993,2.1872055373563226,259.61260538353423,0.6752082500000018,2022-06-08 02:00:00,2022-06-08 02:00:00,0.51668406,18.678600000000017,4.645327,3.813137,29.26373000000001,0.71614695,2.0,0.0,0.5,1.0,3.5,Moderate,0.0,0.0,0.0,1.0,1.0,Low,1.0,0.0,0.5,1.0,2.5,Low,True,1.5
2022-06-08 03:40:00,0.4622349264277395,33.01141115345632,4.499159999999989,2.348675937500001,236.83756569972024,0.6752082500000018,2022-06-08 03:00:00,2022-06-08 03:00:00,0.497077,18.37639999999999,4.6332355,4.422544,32.18245999999999,0.71614695,1.0,0.0,0.5,1.0,2.5,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.5,1.0,1.5,Low,True,0.5
2022-06-08 04:40:00,0.4587973907515467,27.58272714085064,4.474242499999947,2.366039500000004,235.21351825971965,0.6752082500000018,2022-06-08 04:00:00,2022-06-08 04:00:00,0.47802544,18.041319999999985,4.607403,4.2933564,34.111879999999985,0.71614695,1.0,0.0,0.5,1.0,2.5,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.5,1.0,1.5,Low,True,0.5
2022-06-08 05:40:00,0.4134008530544219,29.55980901855025,4.751412500000021,2.5370358020833352,230.0008509649474,0.6752082500000018,2022-06-08 05:00:00,2022-06-08 05:00:00,0.45712376,17.96442000000002,4.565906,4.1099744,26.678600000000017,0.70810556,1.0,0.0,0.5,1.0,2.5,Low,0.0,0.0,0.5,1.0,1.5,Low,0.0,0.0,0.5,1.0,1.5,Low,True,0.0
2022-06-08 06:40:00,0.4115519382207473,35.18789277375606,4.24943125000003,2.1987717261904773,234.75880865227728,0.6752082500000018,2022-06-08 06:00:00,2022-06-08 06:00:00,0.43733215,17.838070000000016,4.50902,4.931187,27.940459999999973,0.68695307,1.0,0.0,0.5,1.0,2.5,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.5,1.0,1.5,Low,True,0.5
2022-06-08 07:40:00,0.4025224884890768,13.040807271574977,4.487988749999992,2.284289708333334,235.0856378501157,0.6752082500000018,2022-06-08 07:00:00,2022-06-08 07:00:00,0.4278984,16.29989999999998,4.4285,5.212733,24.676330000000007,0.6598568,1.0,0.0,0.0,2.0,3.0,Moderate,0.5,0.0,0.0,1.0,1.5,Low,0.0,0.0,0.0,2.0,2.0,Low,True,0.5
2022-06-09 18:40:00,0.2141920440866559,299.2869047471601,2.339618000000015,2.1147570833333376,228.59093626373524,0.2141920440866559,2022-06-09 18:00:00,2022-06-09 18:00:00,0.2248354,6.845829999999978,3.5018554,2.6438198,79.09334999999999,0.2248354,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,1.0,1.0,Low,True,0.0
2022-06-09 19:40:00,0.3346338886651537,315.25455417338486,3.3020848465909056,2.0018240476190536,237.6188582684952,0.3346338886651537,2022-06-09 19:00:00,2022-06-09 19:00:00,0.25700808,4.586099999999988,3.5512009,3.2840683,79.46744000000001,0.25700808,1.0,0.0,0.0,1.0,2.0,Low,1.0,0.0,0.0,1.0,2.0,Low,0.5,0.0,0.0,1.0,1.5,Low,True,-0.5
2022-06-09 20:40:00,0.159846666666666,326.3598840254718,3.036171250000004,2.2574999999999976,267.8571350006106,0.3346338886651537,2022-06-09 20:00:00,2022-06-09 20:00:00,0.321661,21.725700000000018,3.5314627,4.7342343,33.91793999999999,0.321661,1.0,0.0,0.0,1.0,2.0,Low,0.0,0.0,0.0,1.0,1.0,Low,0.0,0.0,0.0,1.0,1.0,Low,True,0.0
2022-06-09 21:40:00,0.2580807106909931,311.0875702678246,2.344767499999976,1.9166680627705643,283.269293364864,0.3346338886651537,2022-06-09 21:00:00,2022-06-09 21:00:00,0.30749893,18.20440000000002,3.5194006,4.185192,41.492650000000026,0.321661,1.0,0.0,0.0,1.0,2.0,Low,1.0,0.0,0.0,0.0,1.0,Low,0.0,0.0,0.0,1.0,1.0,Low,True,0.0
2022-06-09 22:40:00,0.4288242822769062,313.5830720196891,3.243199062499973,2.4462525000000053,309.27983534582256,0.4288242822769062,2022-06-09 22:00:00,2022-06-09 22:00:00,0.28517818,14.787449999999978,3.5183039,3.700164,32.46625,0.321661,1.0,0.0,0.0,1.0,2.0,Low,1.0,0.0,0.0,1.0,2.0,Low,0.5,0.0,0.0,1.0,1.5,Low,True,-0.5
